,Unnamed: 0,blue_1_summoner_level,blue_2_summoner_level,blue_3_summoner_level,blue_4_summoner_level,blue_5_summoner_level,blue_kurtosis_summonerlevel,blue_coefficient_of_skewness_summonerlevel,blue_mean_summonerlevel,blue_variance_summonerlevel,blue_std_summonerlevel,blue_median_summonerlevel,blue_1_champ_points,blue_2_champ_points,blue_3_champ_points,blue_4_champ_points,blue_5_champ_points,blue_kurtosis_champpoints,blue_coefficient_of_skewness_champpoints,blue_mean_champpoints,blue_variance_champpoints,blue_std_champpoints,blue_median_champpoints,kills_1,kills_2,kills_3,kills_4,kills_5,damage1,damage2,damage3,damage4,damage5,assist1,assist2,assist3,assist4,assist5,red_1_summoner_level,red_2_summoner_level,red_3_summoner_level,red_4_summoner_level,red_5_summoner_level,red_kurtosis_summonerlevel,red_coefficient_of_skewness_summonerlevel,red_mean_summonerlevel,red_variance_summonerlevel,red_std_summonerlevel,red_median_summonerlevel,red_1_champ_points,red_2_champ_points,red_3_champ_points,red_4_champ_points,red_5_champ_points,red_kurtosis_champpoints,red_coefficient_of_skewness_champpoints,red_mean_champpoints,red_variance_champpoints,red_std_champpoints,red_median_champpoints,kills_1.1,kills_2.1,kills_3.1,kills_4.1,kills_5.1,damage1.1,damage2.1,damage3.1,damage4.1,damage5.1,assist1.1,assist2.1,assist3.1,assist4.1,assist5.1,blue_team_won?
1730,1730,408,384,213,268,704,1.927727731245854,1.28278331540394,395.4,36255.8,190.4095585835963,384,94283,885596,127204,42257,0,4.660306040775515,2.139521556308864,229868.0,136734895962.5,369776.8191254016,369776.8191254016,4,7,7,5,0,18947,32217,22152,19359,11265,5,8,6,5,11,407,299,293,57,865,2.358412067484164,1.181386166735119,384.2,88581.2,297.6259397297218,299,5258,5590,369426,23426,1251946,3.226669915142264,1.830093704643494,331129.2,289054823267.2,537638.1899262738,537638.1899262738,6,8,10,16,2,23887,27686,41359,37272,7562,11,25,11,13,27,0
1731,1731,409,757,213,638,68,-1.9895230127273311,-0.015991240183739992,417.0,81980.5,286.3223707641441,409,1229067,184705,105,8137,290,4.5403198044274955,2.121340875101391,284460.8,285049549931.2,533900.318347161,533900.318347161,2,4,0,0,1,7453,7088,5400,4030,3050,1,2,3,0,2,421,384,372,57,339,4.237140779912133,-2.015417847135085,314.6,21596.3,146.9567963722672,372,1567369,885596,81772,17542,164592,-0.2381872402553977,1.127105017230694,543374.2,449683289865.2,670584.2899033647,670584.2899033647,2,4,6,6,3,4532,5461,8991,8857,3161,1,4,5,8,14,0
1732,1732,46,295,173,715,660,-2.6485341282002963,0.2412325479186718,377.8,88057.69999999998,296.745176877401,295,69598,5898,71266,393095,247137,-0.6649454078973829,0.9275551712262892,157398.8,25421493837.7,159441.1924118106,159441.1924118106,7,3,0,1,0,14021,4981,8705,6186,2511,0,1,5,0,3,568,460,520,57,318,1.085254906274125,-1.260800143354589,384.6,42352.8,205.7979591735545,460,705770,168620,317831,17542,19281,1.433933273063541,1.319167383982397,245808.8,81532547449.7,285539.0471541501,285539.0471541501,3,6,6,7,0,8978,11066,10588,12056,4773,1,6,7,8,13,0
1733,1733,49,112,656,57,769,-2.971113215906651,0.6454053724380272,328.6,125000.3,353.5538148570879,112,71354,495647,61452,3993,190477,2.6574720466438198,1.646338569984938,164584.6,38847667255.3,197098.1158085993,197098.1158085993,6,10,7,6,2,8448,17861,10274,10001,6218,2,10,6,10,13,440,42,49,208,257,-0.3913032775476299,0.6404421439094167,199.2,27168.7,164.8293056467812,208,16559,46416,15621,66988,867370,4.932437774885511,2.217420961555223,202590.8,138568902249.7,372248.4415678593,372248.4415678593,0,4,4,1,0,3605,8233,11095,5548,5825,0,2,0,2,4,1
1734,1734,55,152,295,57,340,-2.7268660230974913,0.3256013314558855,179.8,17590.7,132.6299362889088,152,2034,229054,13330,29999,147514,-1.223012986847208,0.9274661356991056,84386.2,9925681854.199997,99627.71629521575,99627.71629521575,15,5,12,3,3,24650,12643,25238,11723,13585,6,13,11,7,15,74,205,642,674,555,-2.477422973980512,-0.6266588604719985,430.0,74366.5,272.7022185461644,555,53679,131071,58161,0,15304,1.097212666015814,1.000311235764232,51643.0,2585739793.5,50850.17004396347,50850.17004396347,7,5,1,3,2,14070,21922,13370,9870,4820,4,7,1,4,8,1
1735,1735,49,860,322,145,363,2.130099070079908,1.340739520772454,347.8,98413.70000000001,313.7095790695592,322,71354,165958,7517,209027,1234786,4.529528920091094,2.101466221762804,337728.4,257694087015.3,507635.7818508266,507635.7818508266,8,7,5,8,2,14535,14220,16216,19984,9370,1,8,6,8,8,318,642,809,57,340,-1.055135725549815,0.1069444000755644,433.2,87076.7,295.0876141080815,340,19429,293313,16031,29999,31090,4.941552413038135,2.219658497285982,77972.4,14533761815.8,120556.0525888269,120556.0525888269,0,10,4,7,2,7151,13476,20697,14441,13870,4,1,4,5,12,1
1736,1736,763,294,335,40,117,1.772526623878093,1.242501086865543,309.8,79059.70000000001,281.175567928652,294,678655,65519,58046,1184,0,4.778783549197689,2.174163572068456,160680.8,84786122728.7,291180.5672236731,291180.5672236731,3,9,7,0,0,16126,18098,32851,9386,6740,5,4,4,4,11,148,152,74,57,687,4.481790121195829,2.089185703240092,223.6,68929.29999999999,262.5439010908461,148,72197,29496,160825,23426,2034308,4.920605481657686,2.214641919012582,464050.4,773547762272.3,879515.6407206754,879515.6407206754,6,6,6,11,3,15644,14945,17110,25023,4939,12,9,10,13,20,0
1737,1737,102,657,543,520,882,1.7460655505741531,-0.7849252331860915,540.8,80725.7,284.1226847683936,543,26928,0,1944758,74970,0,4.9742992309219725,2.2290249485185982,409331.2,737667285045.2001,858875.5934622895,858875.5934622895,8,8,6,10,3,21026,17519,15653,16167,9436,12,15,13,8,17,151,152,647,57,117,4.51830893458982,2.086449036905835,224.8,57194.2,239.1530890454898,151,88182,229054,103671,2768,0,0.6154322502384968,0.939700515462526,84735.0,8774259245.0,93671.016034844,93671.016034844,3,3,10,1,1,13987,9759,23859,8057,6802,2,5,3,0,12,1
1738,1738,608,196,1114,57,339,0.7731298756695111,1.098551202572107,462.8,174081.7,417.2309911787474,339,111773,108639,407866,10145,137625,3.365851018637931,1.611289154286962,155209.6,22310942948.8,149368.4804394823,149368.4804394823,1,3,4,1,3,4406,12957,12781,12975,17440,4,1,1,3,1,185,71,316,682,53,1.806525208678652,1.418109109437377,261.4,66351.3,257.5874608749425,185,9704,31508,135937,262093,2835,0.4134391127438644,1.236993395813634,88415.4,12295038184.3,110882.99321492,110882.99321492,8,4,20,5,1,14726,9890,31302,21097,4618,13,8,7,10,21,0
1739,1739,401,37,316,587,294,1.306943292247318,-0.3408234320854588,327.0,39596.5,198.9886931461182,316,26328,56784,54020,26811,54846,-3.301136040415793,-0.5903478381614042,43757.8,247233693.2,15723.66665889353,15723.66665889353,0,12,13,16,0,5422,18055,31010,23194,7806,6,6,9,3,18,92,210,47,57,383,0.8670366460559363,1.305135566159744,157.8,20051.7,141.6040253665128,92,1393,146619,55667,10146,39103,2.370832825753542,1.496391930876361,50585.6,3358839446.8,57955.49539776189,57955.49539776189,3,8,3,9,5,17042,21090,11574,21321,10150,5,10,3,6,12,1
1740,1740,85,70,273,57,1275,4.400611329657684,2.087896176520687,352.0,274002.0,523.4520035304097,85,344609,98853,88612,11198,343997,-2.908637235777066,0.3846895848319731,177453.8,24347360143.7,156036.406468811,156036.406468811,5,8,2,6,2,10655,10534,9715,22013,19677,3,4,6,11,12,58,210,665,592,92,-2.943635098710933,0.4788034703746432,323.4,81419.79999999999,285.3415497259381,210,165279,19285,550247,3499010,10950,4.555832332600261,2.122318266250727,848954.2,2242508883546.7,1497500.879314166,1497500.879314166,3,9,2,5,4,15252,14300,11426,11942,8723,2,6,5,8,13,1
1741,1741,776,111,236,57,93,3.944846359282014,1.97401127923382,254.6,89496.3,299.1593221011172,111,1637432,495647,109632,29999,20212,3.307278824361651,1.840059423980057,458584.4,472169720996.3001,687146.069621518,687146.069621518,1,11,1,11,8,10421,20196,10367,19759,16497,3,14,19,10,13,211,859,427,357,659,-0.9547292168139244,0.5123684399953937,502.6,65856.8,256.6257976120094,427,303027,1872006,952452,11096,187569,0.797710786502522,1.263534847590986,665230.0,581511781386.5,762569.197769291,762569.197769291,0,1,5,3,0,4919,7789,9925,6030,7310,1,5,1,1,6,1
1742,1742,731,54,147,280,43,2.770916992494048,1.677138388628142,251.0,81032.5,284.6620803689877,147,2379292,7019,663681,34129,66592,3.464583071975609,1.879755699179199,630142.6,1030438239704.3,1015105.038754266,1015105.038754266,6,11,6,13,2,22428,17524,12798,29923,6078,7,10,7,8,23,410,415,57,850,703,-0.3269009091949151,-0.3262712842682052,487.0,93609.5,305.9566962823334,415,210766,26343,7771,29392,0,4.614459054509659,2.126255393949439,54854.4,7748878128.3,88027.71227460135,88027.71227460135,4,7,2,5,1,11309,19028,10431,13534,7217,2,4,4,2,9,1
1743,1743,53,656,384,56,619,-2.976354471190234,-0.11920661715643349,353.6,85433.3,292.2897534981341,384,82785,0,56453,17542,115551,-1.583544802336665,0.1546015743944154,54466.2,2216804521.7,47082.95362124174,47082.95362124174,8,7,9,5,2,17641,17189,20103,16724,23552,5,8,5,17,16,84,493,44,617,48,-2.657400689271967,0.7079512268817256,257.2,76068.7,275.8055474423965,84,344609,198679,18497,695525,15378,0.7217582354735388,1.102516876369025,254537.6,79653851592.8,282230.1394125014,282230.1394125014,9,3,7,2,0,18552,17028,25925,12345,8384,0,7,3,5,4,1
1744,1744,102,472,499,263,81,-2.93744439359754,0.1327139548258438,283.4,39085.3,197.7000252908431,263,2188,70355,67357,1186014,34613,4.942036032475594,2.219540767700785,272105.4,261778025809.3,511642.4785035934,511642.4785035934,7,8,13,1,1,27763,15750,32738,21176,4565,11,6,5,12,22,96,312,691,56,657,-2.960533184589503,0.2026566396248338,362.4,90539.30000000002,300.8974908502894,312,218841,638317,20941,23426,299393,0.943566752829696,1.086169125130217,240183.6,64380659657.80001,253733.4421352456,253733.4421352456,4,6,0,8,9,19720,17772,11333,17994,24872,6,7,17,4,4,1
1745,1745,766,571,277,56,908,-1.656104408628358,-0.3362094898835732,515.6,121977.3,349.2524874642986,571,67210,55588,25593,11198,13546,-2.497465629479359,0.5312039360049852,34627.0,643988792.0,25376.9342514024,25376.9342514024,0,1,1,1,1,8794,5200,5332,4653,16923,0,0,2,1,1,250,502,416,60,218,-0.9797254995676168,-0.06267789446559982,289.2,30125.2,173.5661257273435,250,146520,2491505,86084,56663,51618,4.975129487946148,2.229253317517718,566478.0,1159466055388.5,1076785.055333004,1076785.055333004,6,2,8,2,1,14744,6062,18599,5272,5518,1,6,5,0,9,0
1746,1746,805,139,221,56,49,4.007927436423405,1.974190450011378,254.0,99786.0,315.8892210886595,139,102084,94904,55001,1726,0,-2.956045519894244,-0.09559376401067413,50743.0,2395435276.0,48943.18416286378,48943.18416286378,5,7,7,2,0,22065,17911,21864,14852,4964,4,5,2,3,9,61,167,121,565,421,-1.772542470657499,0.7157248165075307,267.0,46568.0,215.7962001519026,167,27757,124442,252544,275821,10957,-2.8775083110853963,0.1503240370586136,138304.2,15147938887.7,123076.9632697362,123076.9632697362,3,15,9,10,4,17115,27683,24703,21430,12919,9,9,6,9,21,0
1747,1747,776,908,537,392,182,-1.396552742409592,-0.09312595433256325,559.0,84848.0,291.2868002502001,537,192310,21706,35930,100626,30406,1.181525682243956,1.4001568748028181,76195.6,5191630212.8,72052.96810541533,72052.96810541533,2,9,1,1,1,6846,7615,4474,5350,4767,1,0,5,4,7,250,311,98,56,384,-2.269251630672148,-0.1516834575148844,219.8,19464.2,139.5141569877408,250,605662,193566,0,17542,244924,1.584049374758441,1.251529808152501,212338.8,59787728053.2,244515.2920641161,244515.2920641161,1,0,0,0,0,5944,2182,2894,2830,1237,0,1,0,0,0,1
1748,1748,624,503,543,538,593,-1.213895676304877,0.3463952975171571,560.2,2301.7,47.97603568449565,543,1172849,34310,1944758,66944,28774,-0.9348451974655614,1.027944823728915,649527.0,763679613758.0,873887.6436693679,873887.6436693679,8,10,6,2,8,19591,13203,19317,6591,16545,4,9,10,15,9,84,816,200,56,338,2.484778671697937,1.5867275767401372,298.8,95971.20000000001,309.7921884102309,200,344609,1437699,19751,3313,4815,3.82346203532874,1.958361884637352,362037.4,382700661170.8001,618628.0475138515,618628.0475138515,2,2,10,2,3,12622,11196,17231,4660,13917,0,8,3,6,14,1
1749,1749,761,293,70,54,789,-3.068115037266977,0.3332799107955451,393.4,130372.3,361.0710456406052,293,95500,65519,360,25974,2755929,4.981916498132126,2.231018942899472,588656.4,1469162658593.3,1212090.20233368,1212090.20233368,4,14,7,12,1,27954,34325,23687,23942,6613,5,9,14,6,15,499,714,39,56,616,-2.969656967625207,-0.3572333661099813,384.8,100638.7,317.2360320014106,499,16406,164899,94736,0,250352,-1.28685971770401,0.5091944317499021,105278.6,10923488136.8,104515.4923291279,104515.4923291279,7,6,9,5,9,29634,18251,39787,23055,36545,9,14,12,13,22,0
1750,1750,44,293,54,616,613,-3.011648891026883,0.1350477776641701,324.0,80261.5,283.3046063868359,293,3005,288539,55763,384922,63260,-2.1410083580768298,0.7025832216715571,159097.8,27994880143.7,167316.7061105973,167316.7061105973,3,9,2,2,2,16633,19601,10543,6540,13245,4,4,4,8,4,761,627,39,56,381,-2.588438343544833,0.07092231262596059,372.8,106792.2,326.7907587432667,381,221118,7747,94736,0,20079,1.652613714063834,1.489356791911242,68736.0,8677018347.5,93150.51447791365,93150.51447791365,6,13,5,6,1,22121,13802,14158,21591,4459,6,7,9,11,14,0
1751,1751,53,381,75,56,317,-2.7900188816728813,0.6869227739766706,176.4,25408.8,159.4013801696836,75,20167,9763,3141,0,332197,4.9427503707335685,2.220383078066279,73053.6,21045648595.8,145071.1845812255,145071.1845812255,2,4,0,6,2,13097,10151,10649,11838,4085,1,2,4,1,5,46,293,683,208,716,-2.5596575353287,0.20659183560980748,389.2,88247.7,297.0651443707255,293,69598,65519,40163,66988,1904313,4.995885946867809,2.234904233936608,429316.2,680020770933.7001,824633.7192558282,824633.7192558282,5,7,3,9,1,10653,11802,11351,16436,11372,1,4,3,5,13,0
1752,1752,228,56,423,624,93,-1.09814059827945,0.6941307306264684,284.8,56629.7,237.9699560868976,228,0,10129,458406,370645,10604,-2.833716608785559,0.6925116063858009,169956.8,50825562246.7,225445.2533248372,225445.2533248372,5,5,4,2,5,13501,12846,25823,16568,11174,2,8,5,8,7,463,277,744,56,525,-0.1438186129878218,-0.2420827576645058,413.0,67637.5,260.0721053861794,463,339213,155334,3084595,0,72861,4.813927279793232,2.18586302796884,730400.6,1747950991967.3,1322100.97646409,1322100.97646409,15,6,8,7,0,36705,15806,15844,24766,4925,8,12,5,10,21,0
1753,1753,84,283,1067,548,605,0.4621957680059161,0.5863534619342544,517.4,138362.3,371.9708321898372,548,344609,44978,278276,228887,98976,-2.02021624221964,-0.2303234863518798,199145.2,15526842367.7,124606.7508913542,124606.7508913542,3,4,1,4,1,6560,10529,10631,10587,4379,0,5,5,3,6,806,293,445,56,658,-1.022054323534814,-0.2028555717075275,451.6,87474.29999999999,295.7605450360139,445,1075583,32024,170211,0,14566,4.54594335124856,2.121645575704621,258476.8,213259249662.7,461800.0104619964,461800.0104619964,12,4,2,6,2,21688,18226,6113,10010,8166,4,7,7,4,7,0
1754,1754,611,293,647,56,658,-0.9264238752015208,-1.010338002222684,453.0,71958.5,268.2508154694036,611,85649,87620,220858,0,92164,2.340917580313567,0.81481196197406,97258.2,6247421831.2,79040.63405110057,79040.63405110057,8,6,5,2,0,19312,17727,16705,18658,6502,0,7,7,7,13,46,322,486,548,636,0.6925633574730535,-1.086433929487997,407.6,54026.8,232.4366580382707,486,69598,12535,91694,111543,66191,1.372875520099326,-0.9208362685714544,70312.2,1378214862.7,37124.31632636485,37124.31632636485,6,3,7,14,3,11482,17145,17029,22687,10658,10,15,15,9,17,0
1755,1755,40,641,723,56,567,-3.136758029835184,-0.4840622829943531,405.4,109522.3,330.9415356222304,567,21172,250183,82946,0,0,2.860886844294733,1.733603110436229,70860.2,11203496567.2,105846.5708806856,105846.5708806856,8,3,10,4,2,19497,12617,19753,14434,4856,7,10,4,7,15,430,545,184,602,112,-2.629991099408528,-0.3306010502568178,374.6,47275.8,217.4299887320054,430,803247,32909,61745,196866,144951,4.166486379353906,2.005250684017467,247943.6,100622015191.8,317209.7337595428,317209.7337595428,2,0,2,7,0,9816,9509,11651,18368,4484,0,5,2,2,8,1
1756,1756,185,221,144,288,53,0.3556716415680281,-0.3704128091488518,178.2,7694.7,87.7194391226939,185,999,6144,506579,60582,37786,4.74657516538743,2.166653671269534,122418.0,46707039219.5,216118.1140476198,216118.1140476198,0,10,5,4,2,8084,16266,20627,10763,17288,11,6,5,3,2,48,460,273,55,547,-2.6351466503143923,0.1092191940311403,276.6,52032.3,228.105896460394,273,71354,168620,17760,0,228887,-1.9676290723334051,0.5204828432161628,97324.2,9717193639.199999,98575.8268501969,98575.8268501969,4,8,2,1,8,9709,14325,14703,8499,22561,2,5,10,14,8,0
1757,1757,560,670,595,55,424,2.431603342176338,-1.563138626843832,460.8,59410.7,243.7431024665108,560,57451,19362,1491402,0,393122,3.644629196388975,1.916728620487592,392267.4,403282942854.8,635045.6226561995,635045.6226561995,19,6,1,3,3,26216,25260,21488,35201,8748,4,5,19,9,10,463,88,42,50,768,-0.6262768309288056,1.071263086321892,282.2,104504.2,323.2710936659818,88,73037,28896,82280,163336,128521,-0.743001265354148,0.14340603171340618,95214.0,2701786985.5,51978.71665884028,51978.71665884028,1,6,2,16,1,19589,19978,11494,38062,6531,6,4,4,2,17,1
1758,1758,698,670,298,55,150,-2.851378311009387,0.2507430545912247,374.2,87576.20000000001,295.9327626336766,298,3512808,31088,11655,0,28958,4.998659647115934,2.235692678738893,716901.8,2443004989795.2,1563011.513007886,1563011.513007886,3,8,4,9,4,21996,15964,10313,21151,16161,13,10,17,12,10,577,607,425,370,190,-0.5174599891389295,-0.5725500538910275,433.8,28522.7,168.8866483769513,425,922347,260406,856494,14491,30033,-3.068097780342379,0.4196277639558134,416754.2,196202224840.7,442947.2032203161,442947.2032203161,6,5,12,4,0,15419,17472,22878,15554,8833,2,16,3,12,15,1
1759,1759,405,486,55,726,150,-1.147169512133273,0.2076394417498472,364.4,72221.3,268.7402091239791,405,2444041,272948,0,260379,17119,4.693659688875531,2.150081993007873,598897.4,1080634206388.3,1039535.572449688,1039535.572449688,8,5,6,3,2,27354,19645,28155,8158,6208,5,8,4,3,7,698,431,646,704,317,-1.933529242946619,-0.7701899883385243,559.2,30715.7,175.2589512692576,646,3512808,584862,186619,97895,74060,4.595641958240808,2.133244471292497,891248.8,2190039113046.7,1479878.073709689,1479878.073709689,4,18,8,9,6,19379,40102,19001,22421,14770,11,9,5,16,22,0
1760,1760,207,51,255,704,768,-2.725873949690705,0.36925011673350877,397.0,101967.5,319.3235036761309,255,55465,2305,52283,46165,127992,2.32501948918561,0.8871607896315421,56842.0,2043321452.0,45203.11329986022,45203.11329986022,1,6,2,4,4,10943,11492,12667,18869,7151,2,5,1,6,6,325,859,55,263,73,2.588582571147009,1.553718791353003,315.0,106226.0,325.9233038615067,263,967621,1872006,0,1186014,94447,-1.501800423655008,0.2188759198710995,824017.6,615305320533.3,784413.9981752621,784413.9981752621,9,6,5,7,3,26931,16106,17105,22480,8933,6,9,6,8,19,0
1761,1761,176,859,445,55,232,1.353207100575132,1.269336063568213,353.4,99818.3,315.9403424699037,232,802,1872006,246009,0,71952,4.680226347223288,2.153084406496207,438153.8,652552715838.2,807807.3506958203,807807.3506958203,3,9,7,14,2,10744,20242,15458,21085,7104,6,9,7,2,18,470,57,120,603,425,-2.437051180350206,-0.2869971020493343,335.0,55414.5,235.4028462019948,425,106790,143939,8546,55127,57654,-0.6406609098501859,0.2129532416050585,74411.2,2718352588.7,52137.82301458318,52137.82301458318,3,2,2,0,1,12654,8704,16642,7807,3306,1,2,3,3,2,1
1762,1762,635,489,459,292,255,-1.258326033441351,0.22536467307351402,426.0,23984.0,154.8676854608475,459,119609,32036,158930,15259,35234,-2.01008411490393,0.7555437028179527,72213.6,3997903697.3,63228.97830346462,63228.97830346462,1,4,3,2,1,8606,6289,7377,4826,5756,3,1,2,5,6,726,433,730,55,359,-0.6314307485468289,-0.5476985235281386,460.6,79652.3,282.2273905913457,433,244757,532199,2379292,0,153143,4.209928736202162,2.026238595003693,661878.2,959302801546.7,979440.0448964194,979440.0448964194,2,7,4,16,1,4689,12814,12711,18262,2984,1,6,9,2,9,0
1763,1763,634,607,165,55,182,-3.024197448369394,0.4613710824068295,328.6,73472.3,271.0577429257464,182,215255,8558,9835,0,19077,4.8929348644493125,2.206185468468946,50545.0,8523657104.5,92323.65408983767,92323.65408983767,9,5,8,14,2,23639,10435,17060,25092,7618,12,17,13,5,23,206,548,920,247,338,1.090422267410942,1.30000544156308,451.8,85944.2,293.1624123246362,338,18761,964695,458150,25371,87068,1.001874398421489,1.369854896911433,310809.0,166525798126.5,408075.725970683,408075.725970683,4,11,1,5,0,13254,17679,8688,18622,4453,10,5,4,9,11,1
1764,1764,421,548,116,55,140,-2.094955935192932,0.7052116492540066,256.0,46486.5,215.607281880738,140,121462,338233,174531,0,12421,0.1944658919749944,0.8643000078411295,129329.4,19034865603.3,137966.9003902748,137966.9003902748,7,7,4,4,2,12608,13931,12423,18111,7419,3,7,9,9,14,805,486,218,784,491,-1.013580857248883,-0.3606530389681348,556.8,59337.7,243.5933086108894,491,39923,20951,116521,226464,134054,-0.3843152673268309,0.5557134229768288,107582.6,6749068217.299999,82152.71278113706,82152.71278113706,8,4,9,7,4,23794,15388,24234,25509,12107,3,12,6,11,16,0
1765,1765,623,1089,425,99,193,0.40755545117356456,0.9442015647130456,485.8,155429.2,394.245101428033,425,1172849,7530916,856494,38397,77016,4.520643989091413,2.103419028614958,1935134.4,10026883152860.3,3166525.406950069,3166525.406950069,5,5,5,11,2,16298,15310,9906,25807,4950,7,12,3,9,20,374,165,116,55,541,-1.085687642094874,0.8092723683271357,250.2,40815.7,202.0289583203358,165,40249,38895,153191,0,0,3.134779141127051,1.7016039669219731,46467.0,3951093765.5,62857.72637870384,62857.72637870384,3,3,7,0,0,15360,11040,16941,10903,3069,2,6,1,4,4,1
1766,1766,47,1089,521,546,429,1.895946603576194,0.5381711937522614,526.4,139060.8,372.9085678822626,521,71354,7530916,19564,46879,41750,4.9993951735451905,2.235898984141763,1542092.6,11208465677683.8,3347904.669742524,3347904.669742524,11,19,3,2,3,22448,26861,11802,13615,8739,3,3,3,15,16,112,502,425,55,116,-2.771596219831128,0.6231015065023183,242.0,42208.5,205.4470734763579,116,26503,41873,856494,0,12802,4.965283023181151,2.22638726441427,187534.4,140088966115.3,374284.6057685248,374284.6057685248,2,6,4,10,1,10771,27165,14065,23081,9980,3,9,4,7,16,1
